source_sheet,sector,trading_date,open,high,low,close,volume
DSE-2011,1JANATAMF,2015-05-04,4.6,4.6,4.3,4.5,37355
DSE-2011,1JANATAMF,2015-06-04,4.5,4.5,4.3,4.5,27386
DSE-2011,1JANATAMF,2015-07-04,4.3,4.4,4.3,4.3,83382
DSE-2011,1JANATAMF,2015-08-04,4.3,4.5,4.3,4.3,77769
DSE-2011,1JANATAMF,2015-09-04,4.3,4.3,4.1,4.1,283615
DSE-2011,1JANATAMF,2015-12-04,4.1,4.3,4.1,4.1,19511
DSE-2011,1JANATAMF,2015-04-13,4.0,4.2,4.0,4.1,32863
DSE-2011,1JANATAMF,2015-04-15,4.1,4.2,4.1,4.2,51600
DSE-2011,1JANATAMF,2015-04-16,4.2,4.3,4.1,4.1,52906
DSE-2011,1JANATAMF,2015-04-19,4.1,4.3,4.1,4.2,55101
DSE-2011,1JANATAMF,2015-04-20,4.1,4.2,4.1,4.1,35879
DSE-2011,1JANATAMF,2015-04-21,4.1,4.2,4.1,4.2,54166
DSE-2011,1JANATAMF,2015-04-22,4.1,4.3,4.1,4.1,58222
DSE-2011,1JANATAMF,2015-04-23,4.1,4.2,4.1,4.1,80119
DSE-2011,1JANATAMF,2015-04-26,4.2,4.2,4.1,4.2,30710
DSE-2011,1JANATAMF,2015-04-27,4.1,4.2,4.1,4.1,593554
DSE-2011,1JANATAMF,2015-04-29,4.2,4.2,4.1,4.1,37007
DSE-2011,1JANATAMF,2015-04-30,4.1,4.2,4.1,4.2,80682
DSE-2011,1JANATAMF,2015-04-05,4.1,4.1,4.0,4.1,38460
DSE-2011,1JANATAMF,2015-05-05,4.2,4.2,4.0,4.1,42812
DSE-2011,1JANATAMF,2015-06-05,4.0,4.1,4.0,4.1,28108
DSE-2011,1JANATAMF,2015-07-05,4.1,4.3,4.1,4.2,93995
DSE-2011,1JANATAMF,2015-10-05,4.3,4.6,4.2,4.6,386695
DSE-2011,1JANATAMF,2015-11-05,4.5,4.8,4.5,4.8,269914
DSE-2011,1JANATAMF,2015-12-05,4.9,5.2,4.9,5.0,584965
DSE-2011,1JANATAMF,2015-05-13,5.0,5.2,4.6,4.9,207865
DSE-2011,1JANATAMF,2015-05-14,4.9,4.9,4.6,4.7,147879
DSE-2011,1JANATAMF,2015-05-17,4.6,4.8,4.5,4.6,131944
DSE-2011,1JANATAMF,2015-05-18,4.5,4.8,4.5,4.8,80314
DSE-2011,1JANATAMF,2015-05-19,4.8,4.9,4.7,4.8,133941
DSE-2011,1JANATAMF,2015-05-20,4.7,4.9,4.7,4.8,121724
DSE-2011,1JANATAMF,2015-05-21,4.7,4.9,4.7,4.8,259899
DSE-2011,1JANATAMF,2015-05-24,4.7,4.9,4.7,4.8,15845
DSE-2011,1JANATAMF,2015-05-25,4.7,4.8,4.7,4.8,211499
DSE-2011,1JANATAMF,2015-05-26,4.8,5.0,4.8,4.9,430948
DSE-2011,1JANATAMF,2015-05-27,4.8,5.0,4.8,4.9,283485
DSE-2011,1JANATAMF,2015-05-28,4.9,4.9,4.7,4.7,402056
DSE-2011,1JANATAMF,2015-05-31,4.7,4.8,4.7,4.7,93270
DSE-2011,1JANATAMF,2015-01-06,4.7,4.8,4.7,4.8,470540
DSE-2011,1JANATAMF,2015-02-06,4.7,4.9,4.7,4.9,408494
DSE-2011,1JANATAMF,2015-04-06,4.9,4.9,4.7,4.7,54952
DSE-2011,1JANATAMF,2015-07-06,4.8,4.8,4.7,4.7,55117
DSE-2011,1JANATAMF,2015-08-06,4.7,4.8,4.7,4.7,137552
DSE-2011,1JANATAMF,2015-09-06,4.8,4.9,4.7,4.7,242076
DSE-2011,1JANATAMF,2015-10-06,4.8,4.9,4.7,4.8,364390
DSE-2011,1JANATAMF,2015-11-06,4.8,5.0,4.8,4.9,333593
DSE-2011,1JANATAMF,2015-06-14,4.9,4.9,4.8,4.8,146116
DSE-2011,1JANATAMF,2015-06-15,4.8,4.9,4.7,4.8,159330
DSE-2011,1JANATAMF,2015-06-16,4.8,4.9,4.7,4.7,35915
DSE-2011,1JANATAMF,2015-06-17,4.7,4.9,4.7,4.8,53105
DSE-2011,1JANATAMF,2015-06-18,4.7,4.9,4.7,4.8,93459
DSE-2011,1JANATAMF,2015-06-21,4.7,4.9,4.7,4.8,28959
DSE-2011,1JANATAMF,2015-06-22,4.7,4.9,4.7,4.7,91091
DSE-2011,1JANATAMF,2015-06-23,4.7,4.8,4.7,4.7,94462
DSE-2011,1JANATAMF,2015-06-24,4.7,4.8,4.7,4.7,62727
DSE-2011,1JANATAMF,2015-06-25,4.7,4.8,4.7,4.7,33744
DSE-2011,1JANATAMF,2015-06-28,4.8,4.8,4.7,4.7,333763
DSE-2011,1JANATAMF,2015-06-29,4.7,4.8,4.7,4.8,282954
DSE-2011,1JANATAMF,2015-06-30,4.7,4.8,4.7,4.8,295061
DSE-2011,1JANATAMF,2015-02-07,4.8,4.8,4.7,4.8,77892
DSE-2011,1JANATAMF,2015-05-07,4.7,4.9,4.7,4.9,189133
DSE-2011,1JANATAMF,2015-06-07,4.8,4.9,4.8,4.8,45529
DSE-2011,1JANATAMF,2015-07-07,4.8,4.9,4.8,4.9,53852
DSE-2011,1JANATAMF,2015-08-07,4.9,4.9,4.8,4.9,122276
DSE-2011,1JANATAMF,2015-09-07,4.8,4.9,4.8,4.9,82785
DSE-2011,1JANATAMF,2015-12-07,4.9,5.1,4.9,5.1,624715
DSE-2011,1JANATAMF,2015-07-13,5.1,5.2,5.0,5.1,693171
DSE-2011,1JANATAMF,2015-07-14,5.0,5.3,5.0,5.2,529626
DSE-2011,1JANATAMF,2015-07-21,5.2,5.3,5.1,5.1,124211
DSE-2011,1JANATAMF,2015-07-22,5.1,5.2,5.0,5.1,156422
DSE-2011,1JANATAMF,2015-07-23,5.0,5.1,5.0,5.1,209254
DSE-2011,1JANATAMF,2015-07-26,5.1,5.2,5.1,5.2,183419
DSE-2011,1JANATAMF,2015-07-27,5.2,5.3,5.1,5.2,216980
DSE-2011,1JANATAMF,2015-07-28,5.2,5.4,5.2,5.3,486410
DSE-2011,1JANATAMF,2015-07-29,5.3,5.5,5.2,5.4,1310802
DSE-2011,1JANATAMF,2015-07-30,5.3,5.5,5.3,5.4,391674
DSE-2011,1JANATAMF,2015-02-08,5.4,5.7,5.3,5.6,623507
DSE-2011,1JANATAMF,2015-03-08,5.6,5.7,5.5,5.6,414591
DSE-2011,1JANATAMF,2015-04-08,5.5,5.7,5.5,5.6,672774
DSE-2011,1JANATAMF,2015-05-08,5.6,5.6,5.4,5.5,311800
DSE-2011,1JANATAMF,2015-06-08,5.4,5.5,5.3,5.4,302051
DSE-2011,1JANATAMF,2015-09-08,5.5,5.5,5.2,5.3,170561
DSE-2011,1JANATAMF,2015-10-08,5.2,5.4,5.2,5.3,382690
DSE-2011,1JANATAMF,2015-11-08,5.2,5.3,5.1,5.2,326060
DSE-2011,1JANATAMF,2015-12-08,5.2,5.4,5.2,5.3,147959
DSE-2011,1JANATAMF,2015-08-13,5.3,5.4,5.3,5.3,154954
DSE-2011,1JANATAMF,2015-08-16,5.5,5.5,5.1,5.1,780893
DSE-2011,1JANATAMF,2015-08-17,5.2,5.2,4.9,5.0,785091
DSE-2011,1JANATAMF,2015-08-18,5.0,5.0,4.9,4.9,557025
DSE-2011,1JANATAMF,2015-08-19,4.9,5.0,4.8,4.9,253721
DSE-2011,1JANATAMF,2015-08-20,4.9,5.0,4.8,4.9,217741
DSE-2011,1JANATAMF,2015-08-23,4.8,5.0,4.8,4.9,134321
DSE-2011,1JANATAMF,2015-08-24,4.9,5.0,4.9,4.9,169710
DSE-2011,1JANATAMF,2015-08-25,5.0,5.0,4.9,4.9,225964
DSE-2011,1JANATAMF,2015-08-26,4.8,5.0,4.8,4.9,72982
DSE-2011,1JANATAMF,2015-08-27,5.0,5.0,4.9,5.0,224723
DSE-2011,1JANATAMF,2015-08-30,5.0,5.1,4.9,5.0,236770
DSE-2011,1JANATAMF,2015-08-31,5.0,5.0,4.9,5.0,157729
DSE-2011,1JANATAMF,2015-01-09,5.0,5.0,4.9,4.9,132161
DSE-2011,1JANATAMF,2015-02-09,4.9,5.0,4.9,4.9,199972
DSE-2011,1JANATAMF,2015-06-09,4.1,4.5,4.1,4.5,400873
DSE-2011,1JANATAMF,2015-07-09,4.4,4.6,4.4,4.5,298410
DSE-2011,1JANATAMF,2015-08-09,4.6,4.7,4.5,4.6,799912
DSE-2011,1JANATAMF,2015-09-09,4.6,4.8,4.6,4.6,140672
DSE-2011,1JANATAMF,2015-10-09,4.6,4.7,4.5,4.5,205425
DSE-2011,1JANATAMF,2015-09-13,4.5,4.6,4.5,4.5,47198
DSE-2011,1JANATAMF,2015-09-14,4.5,4.6,4.5,4.5,197107
DSE-2011,1JANATAMF,2015-09-15,4.6,4.7,4.5,4.6,109573
DSE-2011,1JANATAMF,2015-09-16,4.5,4.6,4.5,4.6,225086
DSE-2011,1JANATAMF,2015-09-17,4.5,4.6,4.5,4.6,72735
DSE-2011,1JANATAMF,2015-09-20,4.5,4.7,4.5,4.6,112561
DSE-2011,1JANATAMF,2015-09-21,4.6,4.6,4.5,4.5,207185
DSE-2011,1JANATAMF,2015-09-22,4.6,4.6,4.5,4.5,453650
DSE-2011,1JANATAMF,2015-09-28,4.5,4.6,4.5,4.5,217128
DSE-2011,1JANATAMF,2015-09-29,4.5,4.6,4.5,4.5,57050
DSE-2011,1JANATAMF,2015-09-30,4.5,4.6,4.5,4.6,72901
DSE-2011,1JANATAMF,2015-01-10,4.6,4.7,4.5,4.7,385643
DSE-2011,1JANATAMF,2015-04-10,4.7,4.8,4.6,4.7,355286
DSE-2011,1JANATAMF,2015-05-10,4.6,4.6,4.5,4.6,315093
DSE-2011,1JANATAMF,2015-06-10,4.5,4.7,4.5,4.6,335512
DSE-2011,1JANATAMF,2015-07-10,4.7,4.9,4.6,4.8,1401503
DSE-2011,1JANATAMF,2015-08-10,4.8,4.9,4.7,4.8,412976
DSE-2011,1JANATAMF,2015-11-10,4.9,4.9,4.7,4.8,925775
DSE-2011,1JANATAMF,2015-12-10,4.8,4.9,4.8,4.9,414197
DSE-2011,1JANATAMF,2015-10-13,4.9,5.0,4.7,4.8,718469
DSE-2011,1JANATAMF,2015-10-14,4.8,4.8,4.7,4.7,133572
DSE-2011,1JANATAMF,2015-10-15,4.7,4.8,4.6,4.7,446809
DSE-2011,1JANATAMF,2015-10-18,4.7,4.7,4.5,4.5,533682
DSE-2011,1JANATAMF,2015-10-19,4.5,4.7,4.5,4.6,264737
DSE-2011,1JANATAMF,2015-10-20,4.5,4.6,4.5,4.6,151516
DSE-2011,1JANATAMF,2015-10-21,4.5,4.7,4.5,4.6,273348
DSE-2011,1JANATAMF,2015-10-25,4.5,4.6,4.5,4.5,212745
DSE-2011,1JANATAMF,2015-10-26,4.5,4.6,4.5,4.5,96873
DSE-2011,1JANATAMF,2015-10-27,4.5,4.6,4.5,4.5,170181
DSE-2011,1JANATAMF,2015-10-28,4.5,4.6,4.4,4.5,167106
DSE-2011,1JANATAMF,2015-10-29,4.5,4.6,4.5,4.5,211150
DSE-2011,1JANATAMF,2015-01-11,4.5,4.6,4.4,4.4,148397
DSE-2011,1JANATAMF,2015-02-11,4.4,4.5,4.4,4.5,423972
DSE-2011,1JANATAMF,2015-03-11,4.5,4.6,4.5,4.5,252430
DSE-2011,1JANATAMF,2015-04-11,4.5,4.6,4.4,4.5,92126
DSE-2011,1JANATAMF,2015-05-11,4.5,4.6,4.4,4.4,184754
DSE-2011,1JANATAMF,2015-08-11,4.4,4.5,4.4,4.4,214183
DSE-2011,1JANATAMF,2015-09-11,4.4,4.5,4.4,4.4,316843
DSE-2011,1JANATAMF,2015-10-11,4.4,4.5,4.3,4.3,189059
DSE-2011,1JANATAMF,2015-11-11,4.4,4.4,4.2,4.3,367861
DSE-2011,1JANATAMF,2015-12-11,4.3,4.3,4.0,4.2,699188
DSE-2011,1JANATAMF,2015-11-15,4.3,4.3,4.1,4.2,135426
DSE-2011,1JANATAMF,2015-11-16,4.1,4.3,4.1,4.3,103370
DSE-2011,1JANATAMF,2015-11-17,4.3,4.3,4.2,4.3,142890
DSE-2011,1JANATAMF,2015-11-18,4.2,4.4,4.2,4.3,35584
DSE-2011,1JANATAMF,2015-11-19,4.3,4.4,4.3,4.4,164159
DSE-2011,1JANATAMF,2015-11-22,4.4,4.4,4.3,4.4,298414
DSE-2011,1JANATAMF,2015-11-23,4.4,4.5,4.3,4.4,138901
DSE-2011,1JANATAMF,2015-11-24,4.4,4.5,4.3,4.4,72368
DSE-2011,1JANATAMF,2015-11-25,4.3,4.4,4.3,4.3,27013
DSE-2011,1JANATAMF,2015-11-26,4.4,4.5,4.3,4.4,65858
DSE-2011,1JANATAMF,2015-11-29,4.3,4.4,4.3,4.4,148256
DSE-2011,1JANATAMF,2015-11-30,4.3,4.4,4.3,4.3,206191
DSE-2011,1JANATAMF,2015-01-12,4.3,4.4,4.3,4.3,52165
DSE-2011,1JANATAMF,2015-02-12,4.4,4.4,4.3,4.3,437832
DSE-2011,1JANATAMF,2015-03-12,4.3,4.4,4.3,4.3,66340
DSE-2011,1JANATAMF,2015-06-12,4.3,4.4,4.3,4.3,158510
DSE-2011,1JANATAMF,2015-07-12,4.3,4.4,4.2,4.3,350751
DSE-2011,1JANATAMF,2015-08-12,4.3,4.4,4.3,4.3,302109
DSE-2011,1JANATAMF,2015-09-12,4.3,4.4,4.3,4.3,110232
DSE-2011,1JANATAMF,2015-10-12,4.3,4.4,4.2,4.3,421361
DSE-2011,1JANATAMF,2015-12-13,4.3,4.3,4.2,4.2,326444
DSE-2011,1JANATAMF,2015-12-14,4.2,4.4,4.2,4.3,252485
DSE-2011,1JANATAMF,2015-12-15,4.3,4.3,4.2,4.3,139886
DSE-2011,1JANATAMF,2015-12-17,4.2,4.3,4.2,4.3,63106
DSE-2011,1JANATAMF,2015-12-20,4.2,4.3,4.2,4.3,333055
DSE-2011,1JANATAMF,2015-12-21,4.2,4.4,4.2,4.4,326512
DSE-2011,1JANATAMF,2015-12-22,4.3,4.3,4.2,4.3,114702
DSE-2011,1JANATAMF,2015-12-23,4.3,4.3,4.2,4.2,292095
DSE-2011,1JANATAMF,2015-12-24,4.2,4.3,4.2,4.3,205031
DSE-2011,1JANATAMF,2015-12-27,4.3,4.3,4.2,4.2,338070
DSE-2011,1JANATAMF,2015-12-28,4.2,4.3,4.2,4.3,131964
DSE-2011,1JANATAMF,2015-12-29,4.2,4.3,4.2,4.2,260942
DSE-2011,1JANATAMF,2015-12-30,4.3,4.3,4.2,4.3,240322
DSE-2011,1JANATAMF,2015-12-31,4.3,4.3,4.2,4.3,87878
DSE-2011,DBH1STMF,2015-01-01,4.6,4.7,4.6,4.7,46749
DSE-2011,DBH1STMF,2015-05-01,4.7,4.7,4.6,4.6,35935
DSE-2011,DBH1STMF,2015-06-01,4.6,4.6,4.3,4.4,520450
DSE-2011,DBH1STMF,2015-07-01,4.6,4.6,4.5,4.6,66402
DSE-2011,DBH1STMF,2015-08-01,4.5,4.6,4.5,4.6,202283
DSE-2011,DBH1STMF,2015-11-01,4.5,4.7,4.5,4.6,68050
DSE-2011,DBH1STMF,2015-12-01,4.6,4.7,4.5,4.6,26025
DSE-2011,DBH1STMF,2015-01-13,4.5,4.6,4.5,4.6,42950
DSE-2011,DBH1STMF,2015-01-14,4.6,4.7,4.5,4.6,57225
DSE-2011,DBH1STMF,2015-01-15,4.5,4.7,4.5,4.6,80255
DSE-2011,DBH1STMF,2015-01-18,4.5,4.6,4.5,4.5,97900
DSE-2011,DBH1STMF,2015-01-19,4.5,4.6,4.4,4.5,103083
DSE-2011,DBH1STMF,2015-01-20,4.5,4.5,4.4,4.5,70670
DSE-2011,DBH1STMF,2015-01-21,4.5,4.5,4.4,4.4,70500
DSE-2011,DBH1STMF,2015-01-22,4.6,4.7,4.5,4.5,179217
DSE-2011,DBH1STMF,2015-01-25,4.4,4.5,4.3,4.4,119400
DSE-2011,DBH1STMF,2015-01-26,4.5,4.7,4.4,4.6,60370
DSE-2011,DBH1STMF,2015-01-27,4.3,4.5,4.3,4.4,161700
DSE-2011,DBH1STMF,2015-01-28,4.3,4.5,4.3,4.4,133900
DSE-2011,DBH1STMF,2015-01-29,4.3,4.4,4.3,4.3,133067
DSE-2011,DBH1STMF,2015-01-02,4.3,4.3,4.2,4.3,89821
DSE-2011,DBH1STMF,2015-02-02,4.3,4.3,4.2,4.3,149624
DSE-2011,DBH1STMF,2015-03-02,4.3,4.5,4.3,4.4,76730
DSE-2011,DBH1STMF,2015-04-02,4.4,4.5,4.4,4.5,138291
DSE-2011,DBH1STMF,2015-05-02,4.4,4.5,4.4,4.5,23373
DSE-2011,DBH1STMF,2015-08-02,4.5,4.5,4.4,4.4,23002
DSE-2011,DBH1STMF,2015-09-02,4.4,4.4,4.4,4.4,65419
DSE-2011,DBH1STMF,2015-10-02,4.4,4.5,4.3,4.5,188229
DSE-2011,DBH1STMF,2015-11-02,4.5,4.6,4.4,4.5,114122
DSE-2011,DBH1STMF,2015-12-02,4.4,4.6,4.4,4.6,153703
DSE-2011,DBH1STMF,2015-02-15,4.5,4.6,4.5,4.6,244369
DSE-2011,DBH1STMF,2015-02-16,4.5,4.6,4.5,4.6,259084
DSE-2011,DBH1STMF,2015-02-17,4.6,4.7,4.6,4.6,61773
DSE-2011,DBH1STMF,2015-02-18,4.6,4.7,4.6,4.7,86000
DSE-2011,DBH1STMF,2015-02-19,4.5,4.7,4.5,4.6,9500
DSE-2011,DBH1STMF,2015-02-22,4.5,4.6,4.5,4.6,85700
DSE-2011,DBH1STMF,2015-02-23,4.6,4.6,4.5,4.6,205500
DSE-2011,DBH1STMF,2015-02-24,4.6,4.6,4.6,4.6,236400
DSE-2011,DBH1STMF,2015-02-25,4.6,4.6,4.5,4.6,212300
DSE-2011,DBH1STMF,2015-02-26,4.5,4.6,4.5,4.5,74500
DSE-2011,DBH1STMF,2015-01-03,4.5,4.5,4.4,4.4,145875
DSE-2011,DBH1STMF,2015-02-03,4.4,4.5,4.4,4.4,24600
DSE-2011,DBH1STMF,2015-03-03,4.4,4.6,4.4,4.5,77500
DSE-2011,DBH1STMF,2015-04-03,4.5,4.6,4.5,4.6,256850
DSE-2011,DBH1STMF,2015-05-03,4.5,4.5,4.5,4.5,31000
DSE-2011,DBH1STMF,2015-08-03,4.4,4.6,4.4,4.5,8600
DSE-2011,DBH1STMF,2015-09-03,4.5,4.5,4.4,4.5,27690
DSE-2011,DBH1STMF,2015-10-03,4.4,4.6,4.4,4.4,45274
DSE-2011,DBH1STMF,2015-11-03,4.4,4.5,4.4,4.5,72756
DSE-2011,DBH1STMF,2015-12-03,4.4,4.5,4.4,4.5,24840
DSE-2011,DBH1STMF,2015-03-15,4.5,4.5,4.3,4.4,47600
DSE-2011,DBH1STMF,2015-03-16,4.4,4.5,4.3,4.4,59000
DSE-2011,DBH1STMF,2015-03-18,4.1,4.5,4.1,4.3,55000
DSE-2011,DBH1STMF,2015-03-19,4.4,4.4,4.3,4.4,19900
DSE-2011,DBH1STMF,2015-03-22,4.3,4.4,4.0,4.1,227250
DSE-2011,DBH1STMF,2015-03-23,4.2,4.2,4.0,4.1,337400
DSE-2011,DBH1STMF,2015-03-24,4.1,4.2,4.1,4.2,75000
DSE-2011,DBH1STMF,2015-03-25,4.1,4.2,4.0,4.1,121800
DSE-2011,DBH1STMF,2015-03-29,4.1,4.2,4.1,4.2,28350
DSE-2011,DBH1STMF,2015-03-30,4.2,4.2,4.0,4.1,247020
DSE-2011,DBH1STMF,2015-03-31,4.1,4.2,4.0,4.1,50780
DSE-2011,DBH1STMF,2015-01-04,4.1,4.2,4.1,4.1,16000
DSE-2011,DBH1STMF,2015-02-04,4.0,4.1,4.0,4.1,186250
DSE-2011,DBH1STMF,2015-05-04,4.0,4.2,4.0,4.1,222000
DSE-2011,DBH1STMF,2015-06-04,4.0,4.0,4.0,4.0,68600
DSE-2011,DBH1STMF,2015-07-04,4.0,4.1,3.8,3.9,305950
DSE-2011,DBH1STMF,2015-08-04,3.8,3.9,3.8,3.9,83800
DSE-2011,DBH1STMF,2015-09-04,3.9,3.9,3.8,3.9,88650
DSE-2011,DBH1STMF,2015-12-04,3.9,3.9,3.8,3.8,21000
DSE-2011,DBH1STMF,2015-04-13,3.9,3.9,3.6,3.7,98678
DSE-2011,DBH1STMF,2015-04-15,3.7,3.9,3.7,3.9,55412
DSE-2011,DBH1STMF,2015-04-16,3.8,3.9,3.8,3.9,151500
DSE-2011,DBH1STMF,2015-04-19,3.9,4.0,3.8,3.9,83700
DSE-2011,DBH1STMF,2015-04-20,3.8,4.0,3.8,3.9,147450
DSE-2011,DBH1STMF,2015-04-21,3.9,3.9,3.9,3.9,119422
DSE-2011,DBH1STMF,2015-04-22,3.8,3.9,3.7,3.8,117852
DSE-2011,DBH1STMF,2015-04-23,3.7,3.8,3.7,3.7,117100
DSE-2011,DBH1STMF,2015-04-26,3.8,3.9,3.7,3.8,41400
DSE-2011,DBH1STMF,2015-04-27,3.9,4.0,3.8,3.9,103200
DSE-2011,DBH1STMF,2015-04-29,3.8,3.9,3.7,3.7,92000
DSE-2011,DBH1STMF,2015-04-30,3.8,3.8,3.7,3.7,45800
DSE-2011,DBH1STMF,2015-04-05,3.7,3.7,3.7,3.7,238520
DSE-2011,DBH1STMF,2015-05-05,3.7,3.8,3.7,3.8,78100
DSE-2011,DBH1STMF,2015-06-05,3.7,3.9,3.7,3.9,215937
DSE-2011,DBH1STMF,2015-07-05,3.9,4.0,3.9,4.0,170600
DSE-2011,DBH1STMF,2015-10-05,4.0,4.3,4.0,4.2,92750
DSE-2011,DBH1STMF,2015-11-05,4.4,4.4,4.0,4.3,110925
DSE-2011,DBH1STMF,2015-12-05,4.4,4.7,4.4,4.5,711760
DSE-2011,DBH1STMF,2015-05-13,4.6,4.6,4.3,4.4,117325
DSE-2011,DBH1STMF,2015-05-14,4.3,4.3,4.1,4.3,119100
DSE-2011,DBH1STMF,2015-05-17,4.1,4.2,4.1,4.1,64800
DSE-2011,DBH1STMF,2015-05-18,4.1,4.4,4.1,4.3,94050
DSE-2011,DBH1STMF,2015-05-19,4.2,4.4,4.1,4.2,175600
DSE-2011,DBH1STMF,2015-05-20,4.1,4.2,4.0,4.1,322310
DSE-2011,DBH1STMF,2015-05-21,4.1,4.2,4.0,4.1,216400
DSE-2011,DBH1STMF,2015-05-24,4.0,4.2,4.0,4.2,8000
DSE-2011,DBH1STMF,2015-05-25,4.0,4.3,4.0,4.2,145149
DSE-2011,DBH1STMF,2015-05-26,4.2,4.3,4.1,4.2,109900
DSE-2011,DBH1STMF,2015-05-27,4.1,4.2,4.0,4.1,82402
DSE-2011,DBH1STMF,2015-05-28,4.1,4.1,4.0,4.1,90750
DSE-2011,DBH1STMF,2015-05-31,4.1,4.1,4.0,4.0,50200
DSE-2011,DBH1STMF,2015-01-06,4.0,4.1,3.9,4.0,72900
DSE-2011,DBH1STMF,2015-02-06,4.0,4.1,3.9,4.0,126970
DSE-2011,DBH1STMF,2015-04-06,4.0,4.1,4.0,4.0,133980
DSE-2011,DBH1STMF,2015-07-06,4.1,4.1,4.0,4.0,52070
DSE-2011,DBH1STMF,2015-08-06,4.0,4.0,3.8,3.8,253615
DSE-2011,DBH1STMF,2015-09-06,4.0,4.0,3.9,3.9,28200
DSE-2011,DBH1STMF,2015-10-06,4.0,4.1,3.9,3.9,191255
DSE-2011,DBH1STMF,2015-11-06,3.9,4.0,3.9,4.0,51500
DSE-2011,DBH1STMF,2015-06-14,4.0,4.0,3.8,3.8,94500
DSE-2011,DBH1STMF,2015-06-15,3.7,3.9,3.7,3.8,20500
DSE-2011,DBH1STMF,2015-06-16,4.0,4.0,3.8,3.9,39658
DSE-2011,DBH1STMF,2015-06-17,3.8,3.9,3.8,3.8,78500
DSE-2011,DBH1STMF,2015-06-18,3.9,4.0,3.8,3.8,56349
DSE-2011,DBH1STMF,2015-06-21,3.9,3.9,3.7,3.8,130470
DSE-2011,DBH1STMF,2015-06-22,3.8,3.8,3.8,3.8,44129
DSE-2011,DBH1STMF,2015-06-23,3.8,3.9,3.8,3.8,66110
DSE-2011,DBH1STMF,2015-06-24,3.8,4.0,3.8,3.9,115881
DSE-2011,DBH1STMF,2015-06-25,3.8,4.0,3.8,3.9,42024
DSE-2011,DBH1STMF,2015-06-28,3.8,3.9,3.8,3.8,13919
DSE-2011,DBH1STMF,2015-06-29,3.8,3.9,3.8,3.8,79305
DSE-2011,DBH1STMF,2015-06-30,3.8,3.9,3.8,3.8,59819
DSE-2011,DBH1STMF,2015-02-07,3.8,3.9,3.8,3.9,49290
DSE-2011,DBH1STMF,2015-05-07,3.8,3.9,3.8,3.9,119100
DSE-2011,DBH1STMF,2015-06-07,3.9,3.9,3.8,3.9,135095
DSE-2011,DBH1STMF,2015-07-07,3.8,4.0,3.8,3.9,31300
DSE-2011,DBH1STMF,2015-08-07,3.9,4.0,3.9,4.0,109066
DSE-2011,DBH1STMF,2015-09-07,3.9,4.1,3.9,4.0,111008
DSE-2011,DBH1STMF,2015-12-07,4.0,4.3,4.0,4.2,597505
DSE-2011,DBH1STMF,2015-07-13,4.3,4.3,4.2,4.3,280445
DSE-2011,DBH1STMF,2015-07-14,4.2,4.3,4.2,4.3,406798
DSE-2011,DBH1STMF,2015-07-21,4.3,4.4,4.2,4.3,82884
DSE-2011,DBH1STMF,2015-07-22,4.3,4.3,4.1,4.2,138166
DSE-2011,DBH1STMF,2015-07-23,4.2,4.3,4.1,4.2,211032
DSE-2011,DBH1STMF,2015-07-26,4.2,4.3,4.1,4.2,299166
DSE-2011,DBH1STMF,2015-07-27,4.2,4.3,4.1,4.2,125808
DSE-2011,DBH1STMF,2015-07-28,4.2,4.4,4.2,4.4,482719
DSE-2011,DBH1STMF,2015-07-29,4.4,4.5,4.3,4.3,468105
DSE-2011,DBH1STMF,2015-07-30,4.4,4.4,4.3,4.3,403300
DSE-2011,DBH1STMF,2015-02-08,4.3,4.5,4.3,4.4,435295
DSE-2011,DBH1STMF,2015-03-08,4.4,4.5,4.4,4.4,365779
DSE-2011,DBH1STMF,2015-04-08,4.4,4.5,4.4,4.4,251300
DSE-2011,DBH1STMF,2015-05-08,4.4,4.5,4.4,4.5,380270
DSE-2011,DBH1STMF,2015-06-08,4.5,4.6,4.4,4.5,360750
DSE-2011,DBH1STMF,2015-09-08,4.5,4.5,4.4,4.5,279640
DSE-2011,DBH1STMF,2015-10-08,4.5,4.5,4.4,4.4,266140
DSE-2011,DBH1STMF,2015-11-08,4.4,4.5,4.3,4.4,322200
DSE-2011,DBH1STMF,2015-12-08,4.3,4.4,4.3,4.4,70740
DSE-2011,DBH1STMF,2015-08-13,4.4,4.4,4.3,4.4,276696
DSE-2011,DBH1STMF,2015-08-16,4.4,4.5,4.3,4.4,264600
DSE-2011,DBH1STMF,2015-08-17,4.3,4.4,4.3,4.3,338000
DSE-2011,DBH1STMF,2015-08-18,4.3,4.4,4.3,4.4,579226
DSE-2011,DBH1STMF,2015-08-19,4.3,4.4,4.3,4.3,124100
DSE-2011,DBH1STMF,2015-08-20,4.3,4.4,4.3,4.3,229254
DSE-2011,DBH1STMF,2015-08-23,4.3,4.4,4.3,4.3,70062
DSE-2011,DBH1STMF,2015-08-24,4.3,4.4,4.3,4.3,61380
DSE-2011,DBH1STMF,2015-08-25,4.3,4.3,4.3,4.3,29480
DSE-2011,DBH1STMF,2015-08-26,4.3,4.4,4.3,4.3,129800
DSE-2011,DBH1STMF,2015-08-27,4.3,4.4,4.2,4.3,127904
DSE-2011,DBH1STMF,2015-08-30,4.2,4.3,4.2,4.3,63335
